...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
68,A0312,3,A,3A,other,Friends,Friend5,1,17,M,12,NA,3,4,NA,2,7,7,7,6,2,3,7,7,daw,1,1,5,4,1,2,1,2,3,NA,NA,1,3,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
69,A0312,3,A,3A,other,Friends,Friend6,1,25,M,12,NA,3,4,NA,2,7,7,7,6,2,3,7,7,daw,1,1,5,4,1,2,1,2,3,NA,NA,1,3,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,M,Hindu,1,2,1,1,3,1,3,2,NA,4,2,4,5,6,NA,NA,NA,NA,NA,1,5,3,2,6,2,6,1,1,0,A3
70,A0312,3,A,3A,other,Friends,Friend7,1,26,M,12,NA,3,4,NA,2,7,7,7,6,2,3,7,7,daw,1,1,5,4,1,2,1,2,3,NA,NA,1,3,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,3,3,4,4,7,4,1,0,A3
71,A0313,3,A,3A,Muslim,Friends,Friend1,1,10,M,13,NA,4,4,NA,2,7,7,4,4,4,6,4,7,NA,1,1,5,4,1,1,1,NA,4,4,1,1,2,1,4,1,1,NA,NA,NA,NA,NA,5,1,5,5,M,Muslim,2,1,1,1,1,1,2,5,5,5,NA,4,1,7,NA,NA,NA,NA,NA,1,5,1,3,6,7,3,1,1,1,A3
72,A0313,3,A,3A,Muslim,Friends,Friend2,1,34,M,13,NA,4,4,NA,2,7,7,4,4,4,6,4,7,NA,1,1,5,4,1,1,1,NA,4,4,1,1,2,1,4,1,1,NA,NA,NA,NA,NA,5,1,5,5,M,Muslim,1,1,3,1,1,1,1,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,1,1,3,1,7,1,1,7,1,1,A3
73,A0313,3,A,3A,Muslim,Friends,Friend3,1,37,M,13,NA,4,4,NA,2,7,7,4,4,4,6,4,7,NA,1,1,5,4,1,1,1,NA,4,4,1,1,2,1,4,1,1,NA,NA,NA,NA,NA,5,1,5,5,M,Muslim,1,2,2,1,1,1,4,2,1,2,1,4,1,2,NA,NA,NA,NA,NA,1,1,5,3,2,7,2,7,1,1,A3
74,A0314,3,A,3A,Muslim,Friends,Friend1,1,11,M,14,NA,6,NA,NA,NA,NA,7,7,NA,6,6,6,7,muslim,1,1,3,4,2,1,2,2,2,2,2,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,2,3,2,M,Muslim,1,3,2,1,1,1,5,4,1,1,1,7,6,6,NA,NA,NA,NA,NA,1,4,4,2,7,4,1,5,1,1,A3
75,A0314,3,A,3A,Muslim,Friends,Friend2,1,12,M,14,NA,6,NA,NA,NA,NA,7,7,NA,6,6,6,7,muslim,1,1,3,4,2,1,2,2,2,2,2,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,2,3,2,M,other,1,5,4,1,2,1,3,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,3,4,2,7,1,0,A3
76,A0314,3,A,3A,Muslim,Friends,Friend3,1,15,M,14,NA,6,NA,NA,NA,NA,7,7,NA,6,6,6,7,muslim,1,1,3,4,2,1,2,2,2,2,2,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,2,3,2,M,Muslim,1,1,1,1,1,1,4,1,1,1,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,7,6,2,7,1,1,A3
77,A0314,3,A,3A,Muslim,Friends,Friend4,1,39,M,14,NA,6,NA,NA,NA,NA,7,7,NA,6,6,6,7,muslim,1,1,3,4,2,1,2,2,2,2,2,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,2,3,2,F,Hindu,1,1,2,1,2,1,3,1,3,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,5,7,7,7,6,0,0,A3
78,A0315,3,A,3A,Muslim,Friends,Friend1,1,3,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,1,0,A3
79,A0315,3,A,3A,Muslim,Friends,Friend2,1,5,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Muslim,1,3,2,1,1,1,4,1,1,1,1,4,1,7,NA,NA,NA,NA,NA,1,1,3,3,7,1,1,7,1,1,A3
80,A0315,3,A,3A,Muslim,Friends,Friend3,1,8,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Muslim,1,5,3,2,1,2,4,1,1,1,1,4,1,7,NA,NA,NA,NA,NA,1,3,4,2,7,1,1,7,1,1,A3
81,A0315,3,A,3A,Muslim,Friends,Friend4,1,9,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Muslim,1,2,2,1,1,1,4,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,5,2,5,4,6,2,1,7,1,1,A3
82,A0315,3,A,3A,Muslim,Friends,Friend5,1,12,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,other,1,5,4,1,2,1,3,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,3,4,2,7,1,0,A3
83,A0315,3,A,3A,Muslim,Friends,Friend6,1,32,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Hindu,1,1,1,1,1,1,4,1,1,1,1,4,1,1,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,0,A3
84,A0315,3,A,3A,Muslim,Friends,Friend7,1,33,M,15,NA,7,6,NA,2,7,2,4,1,3,5,6,7,sona,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,2,6,NA,NA,NA,NA,NA,1,1,1,5,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,1,1,1,1,7,1,1,7,1,1,A3
85,A0316,3,A,3A,Hindu,Friends,Friend1,1,1,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
86,A0316,3,A,3A,Hindu,Friends,Friend2,1,4,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,2,2,4,1,1,1,4,1,1,5,1,3,5,4,NA,NA,NA,NA,NA,1,1,3,3,7,6,7,1,1,1,A3
87,A0316,3,A,3A,Hindu,Friends,Friend3,1,12,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,other,1,5,4,1,2,1,3,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,2,2,1,4,3,4,2,7,1,0,A3
88,A0316,3,A,3A,Hindu,Friends,Friend4,1,14,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,Muslim,1,3,4,2,1,2,2,2,2,1,1,4,4,4,NA,NA,NA,NA,NA,NA,2,3,2,6,NA,NA,NA,1,0,A3
89,A0316,3,A,3A,Hindu,Friends,Friend5,1,18,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,1,1,A3
90,A0316,3,A,3A,Hindu,Friends,Friend6,1,22,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,2,2,4,1,3,1,3,1,5,2,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,7,2,7,NA,1,1,A3
91,A0316,3,A,3A,Hindu,Friends,Friend7,1,24,M,16,NA,1,4,NA,1,4,1,2,4,3,1,2,1,NA,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,3,M,Muslim,1,2,1,1,1,1,4,2,1,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,7,2,3,7,1,0,A3
92,A0318,3,A,3A,Hindu,Friends,Friend1,1,3,M,18,NA,7,2,NA,7,4,6,5,1,3,4,6,8,NA,1,5,2,4,1,3,1,4,4,1,4,3,1,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,1,1,A3
93,A0318,3,A,3A,Hindu,Friends,Friend2,1,17,M,18,NA,7,2,NA,7,4,6,5,1,3,4,6,8,NA,1,5,2,4,1,3,1,4,4,1,4,3,1,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
94,A0318,3,A,3A,Hindu,Friends,Friend3,1,32,M,18,NA,7,2,NA,7,4,6,5,1,3,4,6,8,NA,1,5,2,4,1,3,1,4,4,1,4,3,1,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,M,Hindu,1,1,1,1,1,1,4,1,1,1,1,4,1,1,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,1,A3
95,A0318,3,A,3A,Hindu,Friends,Friend4,1,35,M,18,NA,7,2,NA,7,4,6,5,1,3,4,6,8,NA,1,5,2,4,1,3,1,4,4,1,4,3,1,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,M,Muslim,1,3,2,1,1,2,2,2,3,2,2,4,1,5,NA,NA,NA,NA,NA,5,5,3,1,7,1,1,7,1,0,A3
96,A0319,3,A,3A,Hindu,Friends,Friend1,1,1,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
97,A0319,3,A,3A,Hindu,Friends,Friend2,1,6,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,M,Hindu,1,3,1,2,2,1,4,4,5,4,1,4,4,3,NA,NA,NA,NA,NA,3,2,4,1,7,2,7,2,1,1,A3
98,A0319,3,A,3A,Hindu,Friends,Friend3,1,18,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,1,1,A3
99,A0319,3,A,3A,Hindu,Friends,Friend4,1,32,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,M,Hindu,1,1,1,1,1,1,4,1,1,1,1,4,1,1,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,1,A3
100,A0319,3,A,3A,Hindu,Friends,Friend5,1,33,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,1,1,1,1,7,1,1,7,1,0,A3
101,A0319,3,A,3A,Hindu,Friends,Friend6,1,41,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,2,NA,3,1,1,1,4,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,4,7,7,4,0,1,A3
102,A0319,3,A,3A,Hindu,Friends,Friend7,1,62,M,19,NA,7,NA,NA,7,1,7,7,4,4,7,7,8,NA,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,5,6,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,2,4,1,1,1,1,4,4,4,4,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,7,7,7,1,0,1,A3
103,A0320,3,A,3A,Hindu,Friends,Friend1,1,17,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
104,A0320,3,A,3A,Hindu,Friends,Friend2,1,18,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,1,1,A3
105,A0320,3,A,3A,Hindu,Friends,Friend3,1,20,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,Hindu,4,2,1,1,2,1,4,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,7,1,7,1,1,1,A3
106,A0320,3,A,3A,Hindu,Friends,Friend4,1,21,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
107,A0320,3,A,3A,Hindu,Friends,Friend5,1,22,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,Hindu,2,2,4,1,3,1,3,1,5,2,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,7,2,7,NA,1,1,A3
108,A0320,3,A,3A,Hindu,Friends,Friend6,1,26,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,3,3,4,4,7,4,1,1,A3
109,A0320,3,A,3A,Hindu,Friends,Friend7,1,30,M,20,NA,7,1,NA,7,1,7,7,4,6,6,7,7,leva,1,4,2,1,1,2,1,1,4,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,M,Hindu,1,2,3,1,2,1,4,2,2,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,5,7,4,7,2,1,1,A3
110,A0322,3,A,3A,Hindu,Friends,Friend1,1,4,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,2,2,4,1,1,1,4,1,1,5,1,3,5,4,NA,NA,NA,NA,NA,1,1,3,3,7,6,7,1,1,1,A3
111,A0322,3,A,3A,Hindu,Friends,Friend2,1,6,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,1,3,1,2,2,1,4,4,5,4,1,4,4,3,NA,NA,NA,NA,NA,3,2,4,1,7,2,7,2,1,1,A3
112,A0322,3,A,3A,Hindu,Friends,Friend3,1,7,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,1,2,3,1,1,1,4,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,4,7,3,7,4,1,1,A3
113,A0322,3,A,3A,Hindu,Friends,Friend4,1,20,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,4,2,1,1,2,1,4,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,2,1,3,1,7,1,7,1,1,1,A3
114,A0322,3,A,3A,Hindu,Friends,Friend5,1,26,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,3,3,4,4,7,4,1,1,A3
115,A0322,3,A,3A,Hindu,Friends,Friend6,1,36,M,22,NA,7,2,NA,7,NA,NA,7,NA,3,7,2,7,leva,1,2,2,4,1,3,1,1,3,1,5,2,1,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,M,Hindu,1,3,1,1,3,3,4,1,1,3,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,1,A3
116,A0323,3,A,3A,Hindu,Friends,Friend1,1,1,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
117,A0323,3,A,3A,Hindu,Friends,Friend2,1,3,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,1,1,A3
118,A0323,3,A,3A,Hindu,Friends,Friend3,1,18,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,1,1,A3
119,A0323,3,A,3A,Hindu,Friends,Friend4,1,21,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
120,A0323,3,A,3A,Hindu,Friends,Friend5,1,22,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,2,2,4,1,3,1,3,1,5,2,3,3,3,3,NA,NA,NA,NA,NA,4,4,5,5,7,2,7,NA,1,1,A3
121,A0323,3,A,3A,Hindu,Friends,Friend6,1,32,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,1,1,1,1,1,1,4,1,1,1,1,4,1,1,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,1,A3
122,A0323,3,A,3A,Hindu,Friends,Friend7,1,36,M,23,NA,7,1,NA,7,1,7,7,2,1,6,4,8,NA,1,3,4,1,1,2,1,1,3,1,1,1,1,1,4,4,6,NA,NA,NA,NA,NA,1,1,2,3,M,Hindu,1,3,1,1,3,3,4,1,1,3,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,1,1,A3
123,A0324,3,A,3A,Muslim,Friends,Friend1,1,3,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,1,0,A3
124,A0324,3,A,3A,Muslim,Friends,Friend2,1,4,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,Hindu,2,2,4,1,1,1,4,1,1,5,1,3,5,4,NA,NA,NA,NA,NA,1,1,3,3,7,6,7,1,1,0,A3
125,A0324,3,A,3A,Muslim,Friends,Friend3,1,7,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,Hindu,1,2,3,1,1,1,4,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,4,7,3,7,4,1,0,A3
126,A0324,3,A,3A,Muslim,Friends,Friend4,1,17,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
127,A0324,3,A,3A,Muslim,Friends,Friend5,1,21,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
128,A0324,3,A,3A,Muslim,Friends,Friend6,1,27,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,Hindu,2,1,1,1,1,1,4,1,2,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,7,1,7,1,1,0,A3
129,A0324,3,A,3A,Muslim,Friends,Friend7,1,31,M,24,NA,7,2,NA,3,7,7,7,5,6,6,6,7,pathan,1,1,2,1,1,1,1,4,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,3,1,5,3,M,Hindu,2,1,1,1,1,1,4,1,1,1,1,4,5,2,NA,NA,NA,NA,NA,1,2,1,4,7,1,7,1,1,0,A3
130,A0325,3,A,3A,Hindu,Friends,Friend1,1,1,M,25,NA,6,2,NA,6,1,5,4,2,3,7,2,8,NA,1,1,2,1,1,3,1,2,3,2,NA,4,1,2,4,5,6,NA,NA,NA,NA,NA,1,5,3,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
131,A0325,3,A,3A,Hindu,Friends,Friend2,1,3,M,25,NA,6,2,NA,6,1,5,4,2,3,7,2,8,NA,1,1,2,1,1,3,1,2,3,2,NA,4,1,2,4,5,6,NA,NA,NA,NA,NA,1,5,3,2,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,1,1,A3
132,A0325,3,A,3A,Hindu,Friends,Friend3,1,6,M,25,NA,6,2,NA,6,1,5,4,2,3,7,2,8,NA,1,1,2,1,1,3,1,2,3,2,NA,4,1,2,4,5,6,NA,NA,NA,NA,NA,1,5,3,2,M,Hindu,1,3,1,2,2,1,4,4,5,4,1,4,4,3,NA,NA,NA,NA,NA,3,2,4,1,7,2,7,2,1,1,A3
133,A0325,3,A,3A,Hindu,Friends,Friend4,1,7,M,25,NA,6,2,NA,6,1,5,4,2,3,7,2,8,NA,1,1,2,1,1,3,1,2,3,2,NA,4,1,2,4,5,6,NA,NA,NA,NA,NA,1,5,3,2,M,Hindu,1,2,3,1,1,1,4,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,4,7,3,7,4,1,1,A3
