...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
1766,B0826,8,B,8B,Hindu,Enemies,Enemy2,2,14,M,26,4,6,4,5,6,3,4,4,3,4,4,4,3,NA,1,4,1,3,2,4,1,4,3,2,5,3,1,3,4,3,3,2,2,2,1,2,2,2,4,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1767,B0826,8,B,8B,Hindu,Enemies,Enemy3,2,19,M,26,4,6,4,5,6,3,4,4,3,4,4,4,3,NA,1,4,1,3,2,4,1,4,3,2,5,3,1,3,4,3,3,2,2,2,1,2,2,2,4,4,M,Muslim,3,1,2,1,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,1,1,4,1,7,1,6,7,1,0,B8
1768,B0826,8,B,8B,Hindu,Enemies,Enemy4,2,22,M,26,4,6,4,5,6,3,4,4,3,4,4,4,3,NA,1,4,1,3,2,4,1,4,3,2,5,3,1,3,4,3,3,2,2,2,1,2,2,2,4,4,M,Hindu,1,2,1,2,2,1,4,1,3,4,1,4,4,4,1,1,2,3,3,1,3,1,3,5,7,7,2,1,1,B8
1769,B0826,8,B,8B,Hindu,Enemies,Enemy5,2,25,M,26,4,6,4,5,6,3,4,4,3,4,4,4,3,NA,1,4,1,3,2,4,1,4,3,2,5,3,1,3,4,3,3,2,2,2,1,2,2,2,4,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1770,B0826,8,B,8B,Hindu,Enemies,Enemy6,2,34,M,26,4,6,4,5,6,3,4,4,3,4,4,4,3,NA,1,4,1,3,2,4,1,4,3,2,5,3,1,3,4,3,3,2,2,2,1,2,2,2,4,4,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,3,3,2,1,2,3,7,1,5,7,1,0,B8
1771,B0828,8,B,8B,Muslim,Enemies,Enemy1,2,20,M,28,6,6,4,6,5,7,7,6,6,5,6,6,7,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,3,3,3,1,1,1,1,4,2,4,1,M,Hindu,2,2,3,3,1,1,2,1,3,1,1,4,4,4,2,1,1,3,1,2,1,5,3,NA,4,7,6,1,0,B8
1772,B0828,8,B,8B,Muslim,Enemies,Enemy2,2,47,M,28,6,6,4,6,5,7,7,6,6,5,6,6,7,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,3,3,3,1,1,1,1,4,2,4,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1773,B0829,8,B,8B,Hindu,Enemies,Enemy1,2,1,M,29,5,6,6,6,7,5,7,7,6,6,5,5,8,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1774,B0829,8,B,8B,Hindu,Enemies,Enemy2,2,44,M,29,5,6,6,6,7,5,7,7,6,6,5,5,8,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,2,1,M,Hindu,2,4,1,1,3,1,4,1,4,2,2,6,4,7,1,1,1,1,1,4,1,5,3,7,7,7,7,1,1,B8
1775,B0832,8,B,8B,Muslim,Enemies,Enemy1,2,1,M,32,4,7,4,7,4,7,7,7,4,3,3,3,NA,NONE,1,1,3,1,2,1,1,2,4,1,1,1,2,2,4,1,4,1,1,1,3,1,1,1,1,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1776,B0832,8,B,8B,Muslim,Enemies,Enemy2,2,15,M,32,4,7,4,7,4,7,7,7,4,3,3,3,NA,NONE,1,1,3,1,2,1,1,2,4,1,1,1,2,2,4,1,4,1,1,1,3,1,1,1,1,5,M,Hindu,3,5,3,1,1,1,5,1,2,4,3,7,2,2,1,1,1,2,1,1,1,5,1,7,5,7,7,1,0,B8
1777,B0832,8,B,8B,Muslim,Enemies,Enemy3,2,47,M,32,4,7,4,7,4,7,7,7,4,3,3,3,NA,NONE,1,1,3,1,2,1,1,2,4,1,1,1,2,2,4,1,4,1,1,1,3,1,1,1,1,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1778,B0833,8,B,8B,Hindu,Enemies,Enemy1,2,2,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,1,4,5,1,1,1,1,2,1,3,3,7,1,6,7,1,0,B8
1779,B0833,8,B,8B,Hindu,Enemies,Enemy2,2,3,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1780,B0833,8,B,8B,Hindu,Enemies,Enemy3,2,8,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,Muslim,1,2,2,2,1,1,4,1,1,1,2,3,2,3,3,1,1,2,2,1,1,2,2,7,4,3,7,1,0,B8
1781,B0833,8,B,8B,Hindu,Enemies,Enemy4,2,17,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,Muslim,3,3,3,1,3,1,4,3,1,3,3,1,1,1,3,1,1,3,1,1,1,3,2,6,4,6,6,1,0,B8
1782,B0833,8,B,8B,Hindu,Enemies,Enemy5,2,18,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1783,B0833,8,B,8B,Hindu,Enemies,Enemy6,2,24,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1784,B0833,8,B,8B,Hindu,Enemies,Enemy7,2,25,M,33,1,7,4,7,7,7,7,6,7,2,3,4,8,NA,1,2,2,2,1,1,1,1,3,1,2,2,1,1,6,6,6,1,1,1,3,1,1,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1785,B0834,8,B,8B,Muslim,Enemies,Enemy1,2,3,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1786,B0834,8,B,8B,Muslim,Enemies,Enemy2,2,11,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1787,B0834,8,B,8B,Muslim,Enemies,Enemy3,2,13,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,Hindu,1,1,1,1,1,1,1,5,1,1,1,7,3,3,1,1,2,1,1,1,1,5,2,6,5,7,5,1,0,B8
1788,B0834,8,B,8B,Muslim,Enemies,Enemy4,2,14,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1789,B0834,8,B,8B,Muslim,Enemies,Enemy5,2,25,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1790,B0834,8,B,8B,Muslim,Enemies,Enemy6,2,29,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,Hindu,1,2,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,2,1,6,6,7,5,1,0,B8
1791,B0834,8,B,8B,Muslim,Enemies,Enemy7,2,37,M,34,5,7,1,5,5,7,7,7,5,5,5,3,8,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,3,3,3,3,2,1,2,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1792,B0835,8,B,8B,Hindu,Enemies,Enemy1,2,1,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1793,B0835,8,B,8B,Hindu,Enemies,Enemy2,2,13,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,Hindu,1,1,1,1,1,1,1,5,1,1,1,7,3,3,1,1,2,1,1,1,1,5,2,6,5,7,5,1,1,B8
1794,B0835,8,B,8B,Hindu,Enemies,Enemy3,2,18,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1795,B0835,8,B,8B,Hindu,Enemies,Enemy4,2,27,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1796,B0835,8,B,8B,Hindu,Enemies,Enemy5,2,38,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,Muslim,1,1,1,2,1,2,1,2,1,1,1,6,6,5,1,1,1,2,1,1,1,5,3,7,1,5,7,1,0,B8
1797,B0835,8,B,8B,Hindu,Enemies,Enemy6,2,44,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,Hindu,2,4,1,1,3,1,4,1,4,2,2,6,4,7,1,1,1,1,1,4,1,5,3,7,7,7,7,1,1,B8
1798,B0835,8,B,8B,Hindu,Enemies,Enemy7,2,47,M,35,1,6,5,6,6,5,7,6,5,5,3,7,NA,NA,1,1,2,1,1,2,1,2,3,1,1,2,1,1,4,4,4,3,2,1,2,2,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1799,B0838,8,B,8B,Muslim,Enemies,Enemy1,2,1,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1800,B0838,8,B,8B,Muslim,Enemies,Enemy2,2,2,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,1,4,5,1,1,1,1,2,1,3,3,7,1,6,7,1,1,B8
1801,B0838,8,B,8B,Muslim,Enemies,Enemy3,2,3,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1802,B0838,8,B,8B,Muslim,Enemies,Enemy4,2,11,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1803,B0838,8,B,8B,Muslim,Enemies,Enemy5,2,13,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,1,5,1,1,1,7,3,3,1,1,2,1,1,1,1,5,2,6,5,7,5,1,0,B8
1804,B0838,8,B,8B,Muslim,Enemies,Enemy6,2,14,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1805,B0838,8,B,8B,Muslim,Enemies,Enemy7,2,25,M,38,5,7,1,6,5,7,5,4,5,5,5,3,8,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,1,6,6,5,1,1,1,2,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1806,B0842,8,B,8B,Muslim,Enemies,Enemy1,2,1,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1807,B0842,8,B,8B,Muslim,Enemies,Enemy2,2,3,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1808,B0842,8,B,8B,Muslim,Enemies,Enemy3,2,16,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,Hindu,4,1,2,1,3,1,3,1,5,2,2,4,4,4,1,1,3,2,5,1,3,5,5,6,1,6,3,1,0,B8
1809,B0842,8,B,8B,Muslim,Enemies,Enemy4,2,23,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1810,B0842,8,B,8B,Muslim,Enemies,Enemy5,2,25,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1811,B0842,8,B,8B,Muslim,Enemies,Enemy6,2,32,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,Muslim,1,3,1,2,1,1,4,1,1,1,2,4,1,4,1,1,1,3,1,1,1,1,5,7,4,4,7,1,1,B8
1812,B0842,8,B,8B,Muslim,Enemies,Enemy7,2,46,M,42,6,6,7,1,1,7,7,6,1,6,NA,5,7,NA,1,1,2,3,1,1,1,2,1,1,1,1,2,1,3,4,5,1,1,1,1,1,5,1,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1813,B0844,8,B,8B,Hindu,Enemies,Enemy1,2,25,M,44,2,7,7,5,7,7,7,7,7,7,6,4,8,NA,1,2,4,1,1,3,1,4,4,1,4,2,1,2,6,4,7,1,1,1,1,1,4,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1814,B0845,8,B,8B,Hindu,Enemies,Enemy1,2,3,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1815,B0845,8,B,8B,Hindu,Enemies,Enemy2,2,7,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1816,B0845,8,B,8B,Hindu,Enemies,Enemy3,2,11,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1817,B0845,8,B,8B,Hindu,Enemies,Enemy4,2,13,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,Hindu,1,1,1,1,1,1,1,5,1,1,1,7,3,3,1,1,2,1,1,1,1,5,2,6,5,7,5,1,1,B8
1818,B0845,8,B,8B,Hindu,Enemies,Enemy5,2,18,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1819,B0845,8,B,8B,Hindu,Enemies,Enemy6,2,25,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1820,B0845,8,B,8B,Hindu,Enemies,Enemy7,2,30,M,45,7,7,1,1,6,6,6,1,4,7,7,7,1,GUJARATI,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1821,B0849,8,B,8B,Hindu,Enemies,Enemy1,2,39,M,49,1,6,6,7,7,6,7,5,5,7,4,7,2,NA,1,2,1,2,1,1,1,2,4,1,3,2,1,1,4,4,4,1,1,1,3,1,1,1,5,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1822,B0849,8,B,8B,Hindu,Enemies,Enemy2,2,46,M,49,1,6,6,7,7,6,7,5,5,7,4,7,2,NA,1,2,1,2,1,1,1,2,4,1,3,2,1,1,4,4,4,1,1,1,3,1,1,1,5,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1823,B0849,8,B,8B,Hindu,Enemies,Enemy3,2,47,M,49,1,6,6,7,7,6,7,5,5,7,4,7,2,NA,1,2,1,2,1,1,1,2,4,1,3,2,1,1,4,4,4,1,1,1,3,1,1,1,5,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1824,B0850,8,B,8B,Muslim,Enemies,Enemy1,2,55,F,50,4,3,6,4,4,7,6,6,6,5,6,3,8,MUSLIM,2,1,2,2,2,1,1,2,4,1,2,1,2,1,4,4,4,1,1,1,1,1,1,2,5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
1825,B0850,8,B,8B,Muslim,Enemies,Enemy2,2,73,F,50,4,3,6,4,4,7,6,6,6,5,6,3,8,MUSLIM,2,1,2,2,2,1,1,2,4,1,2,1,2,1,4,4,4,1,1,1,1,1,1,2,5,3,F,Muslim,1,1,2,1,1,1,3,1,1,2,1,5,5,5,1,1,1,3,1,5,1,5,2,4,6,6,6,1,1,B8
1826,B0851,8,B,8B,Muslim,Enemies,Enemy1,2,21,F,51,1,6,5,5,7,4,4,5,4,6,1,7,NA,SULOMANI VAHRA,2,5,1,3,1,5,1,2,3,5,5,5,2,4,2,1,1,1,1,1,1,1,1,1,5,5,M,Hindu,2,2,2,1,1,1,3,1,2,2,1,5,6,5,1,1,1,4,1,1,1,5,5,7,4,7,7,0,0,B8
1827,B0851,8,B,8B,Muslim,Enemies,Enemy2,2,42,F,51,1,6,5,5,7,4,4,5,4,6,1,7,NA,SULOMANI VAHRA,2,5,1,3,1,5,1,2,3,5,5,5,2,4,2,1,1,1,1,1,1,1,1,1,5,5,M,Muslim,1,2,3,1,1,1,1,1,1,1,1,3,4,5,1,1,1,1,1,5,1,2,1,6,7,1,7,0,1,B8
1828,B0851,8,B,8B,Muslim,Enemies,Enemy3,2,53,F,51,1,6,5,5,7,4,4,5,4,6,1,7,NA,SULOMANI VAHRA,2,5,1,3,1,5,1,2,3,5,5,5,2,4,2,1,1,1,1,1,1,1,1,1,5,5,F,Hindu,4,3,2,3,3,1,3,5,5,4,2,4,4,4,3,2,1,3,2,2,2,3,5,4,7,7,6,1,0,B8
1829,B0851,8,B,8B,Muslim,Enemies,Enemy4,2,56,F,51,1,6,5,5,7,4,4,5,4,6,1,7,NA,SULOMANI VAHRA,2,5,1,3,1,5,1,2,3,5,5,5,2,4,2,1,1,1,1,1,1,1,1,1,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B8
