X1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID,propMale,propHindu,propOther,classsize,internelEdge,ownGendAtt,othGendAtt,ownGendAdv,gradeCent,ownReligAdv
2929,B0551,5,B,5B,Hindu,Friends,Friend7,1,61,F,51,2,4,7,6,6,5,6,6,5,6,5,4,8,NA,2,2,2,2,1,1,1,1,3,3,2,2,1,1,4,4,3,3,2,2,2,2,1,1,5,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,1
2930,B0552,5,B,5B,Muslim,Friends,Friend1,1,41,F,52,1,3,7,5,2,7,7,6,5,6,6,2,7,SUNNI,2,1,1,3,1,1,1,2,4,1,1,3,2,1,3,2,2,2,1,1,2,1,4,2,2,1,F,Muslim,1,1,2,2,1,2,4,1,1,5,1,4,2,7,3,2,3,3,2,3,1,3,2,1,7,2,7,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,5
2931,B0552,5,B,5B,Muslim,Friends,Friend2,1,43,F,52,1,3,7,5,2,7,7,6,5,6,6,2,7,SUNNI,2,1,1,3,1,1,1,2,4,1,1,3,2,1,3,2,2,2,1,1,2,1,4,2,2,1,F,Muslim,3,1,1,1,1,1,3,1,1,1,1,4,4,4,3,1,2,2,1,1,2,5,3,1,7,4,7,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,5
2932,B0552,5,B,5B,Muslim,Friends,Friend3,1,64,F,52,1,3,7,5,2,7,7,6,5,6,6,2,7,SUNNI,2,1,1,3,1,1,1,2,4,1,1,3,2,1,3,2,2,2,1,1,2,1,4,2,2,1,F,other,1,1,4,2,1,1,4,2,1,1,1,4,4,4,4,1,1,1,1,1,NA,5,5,1,7,4,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,5
2933,B0553,5,B,5B,Hindu,Friends,Friend1,1,10,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,M,Hindu,1,2,2,2,1,1,4,1,1,2,1,4,4,4,3,2,1,1,1,1,2,5,3,6,5,7,3,0,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2934,B0553,5,B,5B,Hindu,Friends,Friend2,1,30,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,M,Muslim,2,1,3,2,2,1,3,1,2,2,3,7,7,7,2,1,1,1,1,1,1,5,3,7,1,7,6,0,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2935,B0553,5,B,5B,Hindu,Friends,Friend3,1,42,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Hindu,1,4,1,1,1,1,4,1,2,1,1,4,4,7,1,1,1,1,1,1,1,5,3,4,4,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2936,B0553,5,B,5B,Hindu,Friends,Friend4,1,46,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Hindu,1,1,1,1,1,1,5,1,5,5,1,4,4,5,2,1,1,1,3,1,1,3,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2937,B0553,5,B,5B,Hindu,Friends,Friend5,1,50,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Muslim,1,1,1,1,1,1,1,1,2,4,1,4,4,4,1,1,1,1,1,1,1,5,5,4,7,1,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2938,B0553,5,B,5B,Hindu,Friends,Friend6,1,54,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Hindu,2,2,2,1,1,1,2,1,3,1,2,4,4,4,4,4,1,1,1,2,1,5,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2939,B0553,5,B,5B,Hindu,Friends,Friend7,1,58,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Hindu,1,1,1,1,1,1,4,1,3,3,1,4,4,4,1,1,1,2,1,1,1,5,5,1,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2940,B0553,5,B,5B,Hindu,Friends,Friend8,1,62,F,53,1,6,7,7,7,5,6,7,6,6,7,1,8,NA,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,F,Muslim,1,1,3,1,1,1,4,1,1,4,1,4,3,4,2,2,2,1,1,1,1,5,1,4,3,3,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,2
2941,B0554,5,B,5B,Hindu,Friends,Friend1,1,41,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Muslim,1,1,2,2,1,2,4,1,1,5,1,4,2,7,3,2,3,3,2,3,1,3,2,1,7,2,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2942,B0554,5,B,5B,Hindu,Friends,Friend2,1,42,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,4,1,1,1,1,4,1,2,1,1,4,4,7,1,1,1,1,1,1,1,5,3,4,4,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2943,B0554,5,B,5B,Hindu,Friends,Friend3,1,44,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,other,1,1,1,1,2,1,4,1,4,3,2,4,4,3,3,3,2,2,2,2,3,3,1,1,7,7,1,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2944,B0554,5,B,5B,Hindu,Friends,Friend4,1,45,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,other,1,1,1,1,1,1,4,1,1,1,1,3,2,2,2,2,1,3,1,1,1,3,4,5,7,4,6,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2945,B0554,5,B,5B,Hindu,Friends,Friend5,1,46,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,1,1,1,1,1,5,1,5,5,1,4,4,5,2,1,1,1,3,1,1,3,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2946,B0554,5,B,5B,Hindu,Friends,Friend6,1,51,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,2,2,2,1,1,1,3,3,2,2,1,4,4,3,3,2,2,2,2,1,1,5,2,4,7,6,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2947,B0554,5,B,5B,Hindu,Friends,Friend7,1,53,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,1,1,1,1,1,4,4,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,6,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2948,B0554,5,B,5B,Hindu,Friends,Friend8,1,56,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,1,3,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,3,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2949,B0554,5,B,5B,Hindu,Friends,Friend9,1,57,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,1,1,1,1,1,4,1,5,3,1,4,4,4,1,1,1,2,1,2,1,2,2,4,4,6,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2950,B0554,5,B,5B,Hindu,Friends,Friend10,1,60,F,54,3,4,7,6,7,2,6,6,5,6,5,5,8,NA,2,2,2,2,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,1,1,1,2,1,5,2,F,Hindu,1,2,1,1,1,1,4,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,6,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,4,0.25672969515679395,-1.5,5
2951,B0555,5,B,5B,Hindu,Friends,Friend1,1,39,F,55,2,5,7,7,7,5,7,6,5,6,6,1,7,NA,2,1,1,1,1,1,1,1,4,1,2,2,1,1,4,1,1,3,2,1,1,1,1,1,5,4,F,Hindu,2,1,3,1,2,1,4,1,3,2,2,4,3,2,2,2,1,1,1,1,1,5,2,3,6,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,5,-0.172961217,-1.5,2
2952,B0555,5,B,5B,Hindu,Friends,Friend2,1,52,F,55,2,5,7,7,7,5,7,6,5,6,6,1,7,NA,2,1,1,1,1,1,1,1,4,1,2,2,1,1,4,1,1,3,2,1,1,1,1,1,5,4,F,Muslim,1,1,3,1,1,1,4,1,1,3,1,3,2,2,2,1,1,2,1,4,2,2,1,3,7,2,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,5,-0.172961217,-1.5,2
2953,B0555,5,B,5B,Hindu,Friends,Friend3,1,56,F,55,2,5,7,7,7,5,7,6,5,6,6,1,7,NA,2,1,1,1,1,1,1,1,4,1,2,2,1,1,4,1,1,3,2,1,1,1,1,1,5,4,F,Hindu,1,1,3,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,3,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,5,-0.172961217,-1.5,2
2954,B0555,5,B,5B,Hindu,Friends,Friend4,1,59,F,55,2,5,7,7,7,5,7,6,5,6,6,1,7,NA,2,1,1,1,1,1,1,1,4,1,2,2,1,1,4,1,1,3,2,1,1,1,1,1,5,4,F,Hindu,1,1,1,1,1,1,4,1,3,2,1,3,1,1,1,1,1,2,1,1,2,4,3,1,7,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,5,-0.172961217,-1.5,2
2955,B0556,5,B,5B,Hindu,Friends,Friend1,1,21,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,M,Hindu,4,3,5,1,4,1,4,1,2,2,3,5,3,4,1,1,1,1,1,1,1,5,4,6,6,6,6,0,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2956,B0556,5,B,5B,Hindu,Friends,Friend2,1,39,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,2,1,3,1,2,1,4,1,3,2,2,4,3,2,2,2,1,1,1,1,1,5,2,3,6,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2957,B0556,5,B,5B,Hindu,Friends,Friend3,1,54,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,2,2,2,1,1,1,2,1,3,1,2,4,4,4,4,4,1,1,1,2,1,5,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2958,B0556,5,B,5B,Hindu,Friends,Friend4,1,57,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,1,1,1,1,1,1,4,1,5,3,1,4,4,4,1,1,1,2,1,2,1,2,2,4,4,6,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2959,B0556,5,B,5B,Hindu,Friends,Friend5,1,58,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,1,1,1,1,1,1,4,1,3,3,1,4,4,4,1,1,1,2,1,1,1,5,5,1,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2960,B0556,5,B,5B,Hindu,Friends,Friend6,1,59,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,1,1,1,1,1,1,4,1,3,2,1,3,1,1,1,1,1,2,1,1,2,4,3,1,7,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2961,B0556,5,B,5B,Hindu,Friends,Friend7,1,65,F,56,1,3,7,7,7,4,7,7,3,3,3,3,2,NA,2,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,F,Hindu,1,1,1,1,1,1,4,1,1,3,1,4,1,3,5,3,2,2,1,1,2,5,5,1,7,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,3,0.6864206072859173,-1.5,3
2962,B0557,5,B,5B,Hindu,Friends,Friend1,1,44,F,57,7,4,4,7,6,4,7,5,7,5,4,4,8,NA,2,1,1,1,1,1,1,1,4,1,5,3,1,1,4,4,4,1,1,1,2,1,2,1,2,2,F,other,1,1,1,1,2,1,4,1,4,3,2,4,4,3,3,3,2,2,2,2,3,3,1,1,7,7,1,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,4,4,-1.032343041,-1.5,2
2963,B0557,5,B,5B,Hindu,Friends,Friend2,1,54,F,57,7,4,4,7,6,4,7,5,7,5,4,4,8,NA,2,1,1,1,1,1,1,1,4,1,5,3,1,1,4,4,4,1,1,1,2,1,2,1,2,2,F,Hindu,2,2,2,1,1,1,2,1,3,1,2,4,4,4,4,4,1,1,1,2,1,5,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,4,4,-1.032343041,-1.5,2
2964,B0557,5,B,5B,Hindu,Friends,Friend3,1,56,F,57,7,4,4,7,6,4,7,5,7,5,4,4,8,NA,2,1,1,1,1,1,1,1,4,1,5,3,1,1,4,4,4,1,1,1,2,1,2,1,2,2,F,Hindu,1,1,3,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,3,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,4,4,-1.032343041,-1.5,2
2965,B0558,5,B,5B,Hindu,Friends,Friend1,1,20,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,M,Hindu,2,1,2,1,1,1,3,2,5,2,1,4,2,2,2,1,1,1,1,1,1,5,3,7,6,7,6,0,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2966,B0558,5,B,5B,Hindu,Friends,Friend2,1,22,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,M,Hindu,1,1,3,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1,7,7,7,4,0,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2967,B0558,5,B,5B,Hindu,Friends,Friend3,1,51,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,F,Hindu,2,2,2,1,1,1,3,3,2,2,1,4,4,3,3,2,2,2,2,1,1,5,2,4,7,6,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2968,B0558,5,B,5B,Hindu,Friends,Friend4,1,53,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,F,Hindu,1,1,1,1,1,1,4,4,1,1,1,4,4,4,1,1,1,1,1,1,1,3,5,6,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2969,B0558,5,B,5B,Hindu,Friends,Friend5,1,59,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,F,Hindu,1,1,1,1,1,1,4,1,3,2,1,3,1,1,1,1,1,2,1,1,2,4,3,1,7,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2970,B0558,5,B,5B,Hindu,Friends,Friend6,1,60,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,F,Hindu,1,2,1,1,1,1,4,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,6,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2971,B0558,5,B,5B,Hindu,Friends,Friend7,1,61,F,58,1,1,7,7,7,5,7,7,6,7,7,1,8,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,1,1,1,2,1,1,1,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,2
2972,B0559,5,B,5B,Hindu,Friends,Friend1,1,39,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,2,1,3,1,2,1,4,1,3,2,2,4,3,2,2,2,1,1,1,1,1,5,2,3,6,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2973,B0559,5,B,5B,Hindu,Friends,Friend2,1,55,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,1,1,1,1,1,4,1,2,2,1,4,1,1,3,2,1,1,1,1,1,5,4,5,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2974,B0559,5,B,5B,Hindu,Friends,Friend3,1,56,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,1,3,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,3,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2975,B0559,5,B,5B,Hindu,Friends,Friend4,1,57,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,1,1,1,1,1,4,1,5,3,1,4,4,4,1,1,1,2,1,2,1,2,2,4,4,6,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2976,B0559,5,B,5B,Hindu,Friends,Friend5,1,58,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,1,1,1,1,1,4,1,3,3,1,4,4,4,1,1,1,2,1,1,1,5,5,1,7,7,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2977,B0559,5,B,5B,Hindu,Friends,Friend6,1,60,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,2,1,1,1,1,4,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,6,7,7,4,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2978,B0559,5,B,5B,Hindu,Friends,Friend7,1,65,F,59,4,1,7,6,7,6,7,7,5,5,6,7,8,NA,2,1,1,1,1,1,1,1,4,1,3,2,1,1,3,1,1,1,1,1,2,1,1,2,4,3,F,Hindu,1,1,1,1,1,1,4,1,1,3,1,4,1,3,5,3,2,2,1,1,2,5,5,1,7,7,6,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,1,1.545802431544164,-1.5,1
2979,B0560,5,B,5B,Hindu,Friends,Friend1,1,39,F,60,1,6,7,7,7,4,6,6,6,5,6,4,1,NA,2,1,2,1,1,1,1,1,4,1,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,F,Hindu,2,1,3,1,2,1,4,1,3,2,2,4,3,2,2,2,1,1,1,1,1,5,2,3,6,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,3
2980,B0560,5,B,5B,Hindu,Friends,Friend2,1,48,F,60,1,6,7,7,7,4,6,6,6,5,6,4,1,NA,2,1,2,1,1,1,1,1,4,1,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,F,Muslim,1,1,2,1,1,1,1,1,1,1,1,4,2,2,2,1,1,2,2,1,1,1,3,4,4,5,7,1,0,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,3
2981,B0560,5,B,5B,Hindu,Friends,Friend3,1,51,F,60,1,6,7,7,7,4,6,6,6,5,6,4,1,NA,2,1,2,1,1,1,1,1,4,1,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,F,Hindu,2,2,2,1,1,1,3,3,2,2,1,4,4,3,3,2,2,2,2,1,1,5,2,4,7,6,5,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,3
2982,B0560,5,B,5B,Hindu,Friends,Friend4,1,54,F,60,1,6,7,7,7,4,6,6,6,5,6,4,1,NA,2,1,2,1,1,1,1,1,4,1,1,1,1,1,7,6,4,1,1,1,1,1,1,1,5,3,F,Hindu,2,2,2,1,1,1,2,1,3,1,2,4,4,4,4,4,1,1,1,2,1,5,2,4,7,7,2,1,1,B5,-0.289008224,-0.383883296,3.381029649741889,-0.268344105,0.3709390933128517,7,6,-0.602652129,-1.5,3
